keyword,Title,Reviews,Review_points,Address,Country,City,State,Website,Phone,Page_URL,Google_id,Place_id,Latitude,Longitude,Category,Main_image,Image_1,Description,Price_Range,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday
"restaurant in gainesville, florida",Muñecas Downtown Taco Garden,447,4.5,"104 SE 1st Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,http://munecasdowntown.com/,+1 352-505-5777,https://www.google.com/maps/place/Muñecas+Downtown+Taco+Garden/data=!4m5!3m4!1s0x88e8a3824032ceeb:0x8154272faa397413!8m2!3d29.6512348!4d-82.3237305?authuser=0&hl=en&rclk=1,0x88e8a3824032ceeb:0x8154272faa397413,ChIJ684yQIKj6IgRE3Q5qi8nVIE,29.6512348,-82.3237305,restaurants,https://lh5.googleusercontent.com/p/AF1QipOeE4KlguwzLVsyWrpJc4dLctCb0dugtCDk948s=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMgrK2Fem0NeY1y5dTTozbLJHJCIW0gpulFFjEv=w1024-h960-p-k-no,null,$,Monday Closed 2023-05-01,Tuesday 11 AM–9 PM 2023-05-02,Wednesday 11 AM–9 PM 2023-04-26,Thursday 11 AM–9 PM 2023-04-27,Friday 11 AM–9 PM 2023-04-28,Saturday 11 AM–9 PM 2023-04-29,Sunday Closed 2023-04-30
"restaurant in gainesville, florida",Afternoon,546,4.6,"231 NW 10th Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,https://www.afternoonrestaurant.com/,+1 352-727-7604,https://www.google.com/maps/place/Afternoon/data=!4m5!3m4!1s0x88e8a475c0034251:0x7ce7ea6c91a8e8c0!8m2!3d29.660905!4d-82.3275854?authuser=0&hl=en&rclk=1,0x88e8a475c0034251:0x7ce7ea6c91a8e8c0,ChIJUUIDwHWk6IgRwOiokWzq53w,29.660905,-82.3275854,restaurants,https://lh5.googleusercontent.com/p/AF1QipPDRJBBRheaXnbZMEGoTtOvo66RGBAUBfu7SnjB=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOL48RbYBwgTtdEZSxghGHPuUo0x8fwBe8-5jyF=w1024-h960-p-k-no,"Easygoing, counter-service eatery doling out classic American brunch fare & weekly dinners.",$$,Monday 9 AM–3 PM 2023-05-01,Tuesday 9 AM–3 PM 2023-05-02,Wednesday Closed 2023-04-26,Thursday 9 AM–3 PM 2023-04-27,Friday 9 AM–3 PM 2023-04-28,Saturday 9 AM–3 PM 2023-04-29,Sunday 9 AM–3 PM 2023-04-30
"restaurant in gainesville, florida",Chuy's,2523,4.4,"3410 SW Archer Rd, Gainesville, FL 32608, United States",United States,Gainesville,Florida,https://www.chuys.com/,+1 352-373-2489,https://www.google.com/maps/place/Chuy's/data=!4m5!3m4!1s0x88e8a33b335eeab1:0x171bcdba34d42b35!8m2!3d29.6274266!4d-82.3737934?authuser=0&hl=en&rclk=1,0x88e8a33b335eeab1:0x171bcdba34d42b35,ChIJsepeMzuj6IgRNSvUNLrNGxc,29.6274266,-82.3737934,Tex-Mex restaurant,https://lh5.googleusercontent.com/p/AF1QipO4Or7aaHd_gQNXD92ZM7ercBotpXdDjL-qKu9t=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipO4Or7aaHd_gQNXD92ZM7ercBotpXdDjL-qKu9t=w1024-h960-p-k-no,"Chain serving ""big as yo' face"" burritos & other Tex-Mex dishes in kitschy, Elvis-heavy settings.",$$,Monday 11 AM–9 PM 2023-05-01,Tuesday 11 AM–9 PM 2023-05-02,Wednesday 11 AM–9 PM 2023-04-26,Thursday 11 AM–9 PM 2023-04-27,Friday 11 AM–10 PM 2023-04-28,Saturday 11 AM–10 PM 2023-04-29,Sunday 11 AM–9 PM 2023-04-30
"restaurant in gainesville, florida",Beque Holic,1189,4.5,"3812 Newberry Rd, Gainesville, FL 32607, United States",United States,Gainesville,Florida,http://www.bequeholic.com/,+1 352-505-6534,https://www.google.com/maps/place/Beque+Holic/data=!4m5!3m4!1s0x88e8a3519fd7c39b:0x981b1118ea066dd5!8m2!3d29.6527955!4d-82.3810284?authuser=0&hl=en&rclk=1,0x88e8a3519fd7c39b:0x981b1118ea066dd5,ChIJm8PXn1Gj6IgR1W0G6hgRG5g,29.6527955,-82.3810284,Korean barbecue restaurant,https://lh5.googleusercontent.com/p/AF1QipOkCea2CyZYQxcWSFzX667lP5UH4PCsQAZYgReV=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOEsRe_mnvfNp_D3pB0QZw_6WtVZnnOBy607KGz=w1024-h960-p-k-no,"Modern Korean BBQ restaurant offering an all-you-can-eat option along with beer, wine & cocktails.",$$$,Monday 4–10 PM 2023-05-01,Tuesday 4–10 PM 2023-05-02,Wednesday 4–10 PM 2023-04-26,Thursday 4–10 PM 2023-04-27,Friday 11:30 AM–11 PM 2023-04-28,Saturday 11:30 AM–11 PM 2023-04-29,Sunday 11:30 AM–10 PM 2023-04-30
"restaurant in gainesville, florida",Northwest Grille,1521,4.5,"5115 NW 39th Ave, Gainesville, FL 32606, United States",United States,Gainesville,Florida,http://www.northwestgrille.com/,+1 352-376-0500,https://www.google.com/maps/place/Northwest+Grille/data=!4m5!3m4!1s0x88e8bb37bae64d0d:0xe809ed2761a3bd4c!8m2!3d29.68821!4d-82.397939?authuser=0&hl=en&rclk=1,0x88e8bb37bae64d0d:0xe809ed2761a3bd4c,ChIJDU3muje76IgRTL2jYSftCeg,29.68821,-82.397939,restaurants,https://lh5.googleusercontent.com/p/AF1QipNX4kOL5jt2hNk_X6mzwOh_lLcjf9w2s7x7tfHZ=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOtkkSuotFZutgYcEnX0oSlHxS11OqCLRvX9XTc=w1024-h960-p-k-no,"Casual, family-run eatery specializing in seafood, with a full bar stocking craft beer & wine.",$$,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 10 AM–10 PM 2023-04-29,Sunday 10 AM–10 PM 2023-04-30
"restaurant in gainesville, florida",Adam's Rib Co,1618,4.5,"2109 NW 13th St, Gainesville, FL 32609, United States",United States,Gainesville,Florida,https://adamsribco.com/,+1 352-373-8882,https://www.google.com/maps/place/Adam's+Rib+Co/data=!4m5!3m4!1s0x88e8a464bdc6d479:0xa61d81f32cf35919!8m2!3d29.6726778!4d-82.3387731?authuser=0&hl=en&rclk=1,0x88e8a464bdc6d479:0xa61d81f32cf35919,ChIJedTGvWSk6IgRGVnzLPOBHaY,29.6726778,-82.3387731,restaurants,https://lh5.googleusercontent.com/p/AF1QipPzHiyQiZKUh9r2kzwga5XZxlxrPBfYBtcX4azE=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPQjpYUXCabZwyxZ_NtfwmyBVywSG0vctrC6k1m=w1024-h960-p-k-no,"This playful BBQ spot specializing in ribs offers many smoked meat options, plus Southern sides.",$,Monday 11 AM–8:30 PM 2023-05-01,Tuesday 11 AM–8:30 PM 2023-05-02,Wednesday 11 AM–8:30 PM 2023-04-26,Thursday 11 AM–8:30 PM 2023-04-27,Friday 11 AM–9 PM 2023-04-28,Saturday 11 AM–9 PM 2023-04-29,Sunday Closed 2023-04-30
"restaurant in gainesville, florida",Red Rice Kitchen,472,4.3,"3316 SW 35th Blvd, Gainesville, FL 32608, United States",United States,Gainesville,Florida,https://www.redricekitchen.net/,+1 352-505-3396,https://www.google.com/maps/place/Red+Rice+Kitchen/data=!4m5!3m4!1s0x88e8a3d2176b1ee3:0x946072afc5d637d9!8m2!3d29.6231464!4d-82.3753637?authuser=0&hl=en&rclk=1,0x88e8a3d2176b1ee3:0x946072afc5d637d9,ChIJ4x5rF9Kj6IgR2TfWxa9yYJQ,29.6231464,-82.3753637,Asian fusion restaurant,https://lh5.googleusercontent.com/p/AF1QipPQhWHHOe8271cQZnIBUrgww5nJhhxwJUzK8g7b=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOltuQy-u5yzuR7bPpE3GD_M89hZUwtkMe06tQX=w1024-h960-p-k-no,null,$$,Monday 11:30 AM–9 PM 2023-05-01,Tuesday 4–9 PM 2023-05-02,Wednesday 4–9 PM 2023-04-26,Thursday 11:30 AM–9 PM 2023-04-27,Friday 11:30 AM–9 PM 2023-04-28,Saturday 11:30 AM–9 PM 2023-04-29,Sunday 11:30 AM–9 PM 2023-04-30
"restaurant in gainesville, florida",P.F. Chang's,1827,4.4,"3597 SW 27th Ln, Gainesville, FL 32608, United States",United States,Gainesville,Florida,https://www.pfchangs.com/locations/us/fl/gainesville/3597-sw-27th-ln/9802-butler-town-center.html%3Futm_source%3DYextMain%26utm_medium%3DDirectory,+1 352-570-7785,https://www.google.com/maps/place/P.F.+Chang's/data=!4m5!3m4!1s0x88e8a3ace9da9df3:0x53e7ab239366ddcd!8m2!3d29.6271424!4d-82.3757412?authuser=0&hl=en&rclk=1,0x88e8a3ace9da9df3:0x53e7ab239366ddcd,ChIJ853a6ayj6IgRzd1mkyOr51M,29.6271424,-82.3757412,restaurants,https://lh5.googleusercontent.com/p/AF1QipNN8C3UScKDCsiA5UzXyYC_2iuIEjP6V-cAKqk-=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipOGUmPl7bvbKcRN8k4tM1boyN9YEIy-4Pr03u0p=w1024-h960-p-k-no,Family-friendly chain offering creative takes on Asian fare in a striking space.,$$,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 11 AM–11 PM 2023-04-29,Sunday 11 AM–10 PM 2023-04-30
"restaurant in gainesville, florida",Vietnamese Grille,323,4.5,"16 NW 18th St, Gainesville, FL 32603, United States",United States,Gainesville,Florida,null,+1 352-505-6987,https://www.google.com/maps/place/Vietnamese+Grille/data=!4m5!3m4!1s0x88e8a3788d612e2b:0x516d9408dafbb626!8m2!3d29.6526004!4d-82.3464978?authuser=0&hl=en&rclk=1,0x88e8a3788d612e2b:0x516d9408dafbb626,ChIJKy5hjXij6IgRJrb72giUbVE,29.6526004,-82.3464978,restaurants,https://lh5.googleusercontent.com/p/AF1QipP5gOZl_ziq_mzuS2GR4-srKIbjbIQ4guSZgLM=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipMFMYktc8tsF0Uv1oVlAAN-TQR-PGnHCDtXwHG1=w1024-h960-p-k-no,null,$,Monday 10 AM–9 PM 2023-05-01,Tuesday 10 AM–9 PM 2023-05-02,Wednesday 10 AM–9 PM 2023-04-26,Thursday 10 AM–9 PM 2023-04-27,Friday 10 AM–9 PM 2023-04-28,Saturday Closed 2023-04-29,Sunday Closed 2023-04-30
"restaurant in gainesville, florida",If It Is Kitchen&Café,432,4.1,"104 S Main St, Gainesville, FL 32601, United States",United States,Gainesville,Florida,http://ifitis-gainesville.com/,+1 352-792-6877,https://www.google.com/maps/place/If+It+Is+Kitchen&Café/data=!4m5!3m4!1s0x88e8a38ce25ab28b:0x97441ed4fb06f09!8m2!3d29.6508934!4d-82.3251766?authuser=0&hl=en&rclk=1,0x88e8a38ce25ab28b:0x97441ed4fb06f09,ChIJi7Ja4oyj6IgRCW-wT-1BdAk,29.6508934,-82.3251766,restaurants,https://lh5.googleusercontent.com/p/AF1QipNsWN6usGWPeftdPN2DKfnlO1gzaxr6Ie2RKb5d=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPXK3dImjQ0sTCZADq-uXye97EhVGFyPORJxo0f=w1024-h960-p-k-no,"Cozy, colorful operation featuring an extensive menu of Thai meals & sushi, plus happy hours.",$$,Monday 11 AM–9:30 PM 2023-05-01,Tuesday Closed 2023-05-02,Wednesday 11 AM–9:30 PM 2023-04-26,Thursday 11 AM–9:30 PM 2023-04-27,Friday 11 AM–9:30 PM 2023-04-28,Saturday 11 AM–9:30 PM 2023-04-29,Sunday 12–9:30 PM 2023-04-30
"restaurant in gainesville, florida",Bahama Breeze,3233,4.3,"3989 Plaza Blvd, Gainesville, FL 32608, United States",United States,Gainesville,Florida,https://www.bahamabreeze.com/locations/fl/gainesville/gainesville/3058%3Fcmpid%3Dbr:bb_ag:ie_ch:loc_ca:BBGMB_sn:gmb_gt:gainesville-fl-3058_pl:locurl_rd:1037,+1 352-378-7555,https://www.google.com/maps/place/Bahama+Breeze/data=!4m5!3m4!1s0x88e8a32e01fd2fdf:0xf254c6b3677b3bd5!8m2!3d29.6268952!4d-82.3839368?authuser=0&hl=en&rclk=1,0x88e8a32e01fd2fdf:0xf254c6b3677b3bd5,ChIJ3y_9AS6j6IgR1Tt7Z7PGVPI,29.6268952,-82.3839368,restaurants,https://lh5.googleusercontent.com/p/AF1QipOFBr5U3QC7zl9dabnD8d5aX8jsfjZ5qmmG_8nj=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMmUPGFq6sETSN2nqWE5DN2XvY4b5bS8AFO5EiT=w1024-h960-p-k-no,Laid-back chain eatery featuring Caribbean entrees & tropical cocktails amid beachy decor.,$$,Monday 11 AM–11 PM 2023-05-01,Tuesday 11 AM–11 PM 2023-05-02,Wednesday 11 AM–11 PM 2023-04-26,Thursday 11 AM–11 PM 2023-04-27,Friday 11 AM–12 AM 2023-04-28,Saturday 11 AM–12 AM 2023-04-29,Sunday 11 AM–11 PM 2023-04-30
"restaurant in gainesville, florida",Metro Diner,3399,4.5,"2130 SW 34th St, Gainesville, FL 32608, United States",United States,Gainesville,Florida,https://metrodiner.com/locations/florida/gainesville/,+1 352-353-2889,https://www.google.com/maps/place/Metro+Diner/data=!4m5!3m4!1s0x88e8a33be598f685:0xe43ff5e4298a2a86!8m2!3d29.6326157!4d-82.373091?authuser=0&hl=en&rclk=1,0x88e8a33be598f685:0xe43ff5e4298a2a86,ChIJhfaY5Tuj6IgRhiqKKeT1P-Q,29.6326157,-82.373091,restaurants,https://lh5.googleusercontent.com/p/AF1QipM-TheqQwWxghbU2DI-9FH8GsoavpNOHPE9omXp=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipP8y5lO5ZIxnUFvMMPE9yja5C9a9M6INctt16le=w1024-h960-p-k-no,Local diner chain serving classic American breakfast & lunch fare in a warm atmosphere.,$$,Monday 7 AM–8 PM 2023-05-01,Tuesday 7 AM–8 PM 2023-05-02,Wednesday 7 AM–8 PM 2023-04-26,Thursday 7 AM–8 PM 2023-04-27,Friday 7 AM–8 PM 2023-04-28,Saturday 7 AM–8 PM 2023-04-29,Sunday 7 AM–8 PM 2023-04-30
"restaurant in gainesville, florida",Midpoint Park and Eatery | Food Truck and Restaurant Park,163,4.6,"931 SW 2nd Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,http://www.midpointeatery.com/%3Futm_source%3Dgoogle%2Borganic%26utm_medium%3Dmy-business%26utm_campaign%3Dmidpoint-gmb-listing,null,https://www.google.com/maps/place/Midpoint+Park+and+Eatery+|+Food+Truck+and+Restaurant+Park/data=!4m5!3m4!1s0x88e8a3155f1ad6df:0xac9d0480ef2b0a3a!8m2!3d29.6499366!4d-82.334048?authuser=0&hl=en&rclk=1,0x88e8a3155f1ad6df:0xac9d0480ef2b0a3a,ChIJ39YaXxWj6IgROgor74AEnaw,29.6499366,-82.334048,restaurants,https://lh5.googleusercontent.com/p/AF1QipMu0UJcs_qae-qytZWUHqt20DQe1yle630s2J5P=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNFxIGRdChG_1VE5HRETKXUl4CXmI7A6eykt4VG=w1024-h960-p-k-no,null,None,Monday 11 AM–7 PM 2023-05-01,Tuesday 11 AM–7:30 PM 2023-05-02,Wednesday 11 AM–7:30 PM 2023-04-26,Thursday 11 AM–7:30 PM 2023-04-27,Friday 11 AM–8 PM 2023-04-28,Saturday 11 AM–8 PM 2023-04-29,Sunday 11 AM–7:30 PM 2023-04-30
"restaurant in gainesville, florida",Mojo Hogtown Bar-B-Que,1386,4.5,"12 SE 2nd Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,https://www.mojobbq.com/,+1 352-727-7871,https://www.google.com/maps/place/Mojo+Hogtown+Bar-B-Que/data=!4m5!3m4!1s0x88e8a38d27130873:0x7117dfd5fd61a580!8m2!3d29.6504838!4d-82.3243947?authuser=0&hl=en&rclk=1,0x88e8a38d27130873:0x7117dfd5fd61a580,ChIJcwgTJ42j6IgRgKVh_dXfF3E,29.6504838,-82.3243947,restaurants,https://lh5.googleusercontent.com/p/AF1QipNcSZzwFFJtV1MF-vtRqRcU0p2RyNckEt_f0V83=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPkeiX31VkQuPlAMr-LmPdh9nofkFNxHZhha9Rv=w1024-h960-p-k-no,null,$$,Monday 11 AM–9 PM 2023-05-01,Tuesday 11 AM–9 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 11 AM–11 PM 2023-04-29,Sunday 11 AM–9 PM 2023-04-30
"restaurant in gainesville, florida",Vecinos Neighborhood Restaurant & Bar,76,4.7,"208 W University Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,http://vecinosgnv.com/,+1 352-240-6325,https://www.google.com/maps/place/Vecinos+Neighborhood+Restaurant+&+Bar/data=!4m5!3m4!1s0x88e8a3b11d76e157:0xa581d1c37b819341!8m2!3d29.6522585!4d-82.3268086?authuser=0&hl=en&rclk=1,0x88e8a3b11d76e157:0xa581d1c37b819341,ChIJV-F2HbGj6IgRQZOBe8PRgaU,29.6522585,-82.3268086,restaurants,https://lh5.googleusercontent.com/p/AF1QipONpoBHzUJ_TR13ykq7piDQNOZl7NoKdpfK1tQs=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNIshkycEXUrsSn5LtaNkFCSaqPWk9UqK_gjNGo=w1024-h960-p-k-no,null,None,Monday Closed 2023-05-01,Tuesday 5 PM–2 AM 2023-05-02,Wednesday 5 PM–2 AM 2023-04-26,Thursday 5 PM–2 AM 2023-04-27,Friday 5 PM–2 AM 2023-04-28,Saturday 5 PM–2 AM 2023-04-29,Sunday 6 PM–1 AM 2023-04-30
"restaurant in gainesville, florida",Wah Ha Ha Thai Food & Noodle Soup,650,4.5,"1902 SW 13th St, Gainesville, FL 32608, United States",United States,Gainesville,Florida,http://www.wahhahathaifood.com/,+1 352-363-6327,https://www.google.com/maps/place/Wah+Ha+Ha+Thai+Food+&+Noodle+Soup/data=!4m5!3m4!1s0x88e8a3a17d5306f1:0x1dff5959c3e60af7!8m2!3d29.6335382!4d-82.3397836?authuser=0&hl=en&rclk=1,0x88e8a3a17d5306f1:0x1dff5959c3e60af7,ChIJ8QZTfaGj6IgR9wrmw1lZ_x0,29.6335382,-82.3397836,restaurants,https://lh5.googleusercontent.com/p/AF1QipN3MtFfqUWmw5zPdg0UOtFNsMX4EH4ONqLBxS7Q=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipOpxM8QRlngZpuOXJFIYn9Bn-pHEC7NZ5WOlJAU=w1024-h960-p-k-no,Unassuming restaurant supplying familiar Thai specialties with customizable spice levels.,$,Monday 11 AM–10 PM 2023-05-01,Tuesday Closed 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–10 PM 2023-04-28,Saturday 11 AM–10 PM 2023-04-29,Sunday 11 AM–10 PM 2023-04-30
"restaurant in gainesville, florida",Ivoire Delice African Restaurant,115,4.4,"1116 N Main St, Gainesville, FL 32601, United States",United States,Gainesville,Florida,null,+1 352-554-4186,https://www.google.com/maps/place/Ivoire+Delice+African+Restaurant/data=!4m5!3m4!1s0x88e8a5ca37351f63:0x8d88cb7012b61baf!8m2!3d29.6624615!4d-82.3259006?authuser=0&hl=en&rclk=1,0x88e8a5ca37351f63:0x8d88cb7012b61baf,ChIJYx81N8ql6IgRrxu2EnDLiI0,29.6624615,-82.3259006,restaurants,https://lh5.googleusercontent.com/p/AF1QipMtohEW4aUvR-mMZRq9kzTI8JNsA6jQ1UZ1QAct=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNwKnI6PRXyes7GZnJuZzMUF6ihVVhT0RsX-nl_=w1024-h960-p-k-no,null,None,Monday Closed 2023-05-01,Tuesday 11 AM–9 PM 2023-05-02,Wednesday 11 AM–9 PM 2023-04-26,Thursday 11 AM–9 PM 2023-04-27,Friday 11 AM–10 PM 2023-04-28,Saturday 11 AM–10 PM 2023-04-29,Sunday 12–8 PM 2023-04-30
"restaurant in gainesville, florida",Gainesville Soulfood Kitchen,201,4,"2201 NE 2nd St, Gainesville, FL 32609, United States",United States,Gainesville,Florida,null,+1 352-792-6027,https://www.google.com/maps/place/Gainesville+Soulfood+Kitchen/data=!4m5!3m4!1s0x88e8a5376f8cb0b3:0xd02b3b9f279c3832!8m2!3d29.6730782!4d-82.3193062?authuser=0&hl=en&rclk=1,0x88e8a5376f8cb0b3:0xd02b3b9f279c3832,ChIJs7CMbzel6IgRMjicJ587K9A,29.6730782,-82.3193062,Soul food restaurant,https://lh5.googleusercontent.com/p/AF1QipMIno6k-0zsPs2BnwlzbdU8YR0CAEKLklbMO4aG=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipMNylSLHqJdvHuzf2TCo2cbAcLIuN5ILFqepTIm=w1024-h960-p-k-no,null,None,Monday Closed 2023-05-01,Tuesday 12–7 PM 2023-05-02,Wednesday 12–7 PM 2023-04-26,Thursday 12–7 PM 2023-04-27,Friday 12–7 PM 2023-04-28,Saturday 12–7 PM 2023-04-29,Sunday 12–5 PM 2023-04-30
"restaurant in gainesville, florida",Crafty Bastards Restaurant,1121,4.4,"4860 NW 39th Ave A, Gainesville, FL 32606, United States",United States,Gainesville,Florida,http://thecraftybastards.com/,+1 352-872-5970,https://www.google.com/maps/place/Crafty+Bastards+Restaurant/data=!4m5!3m4!1s0x88e8bb366045a041:0xcf324d6ed5832f24!8m2!3d29.6888472!4d-82.3950889?authuser=0&hl=en&rclk=1,0x88e8bb366045a041:0xcf324d6ed5832f24,ChIJQaBFYDa76IgRJC-D1W5NMs8,29.6888472,-82.3950889,restaurants,https://lh5.googleusercontent.com/p/AF1QipPkV4s9gpFJWvH31qWtjdo0UUv9Vk8cjxYcufYL=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipOx5MVeruHcgattyxQVzp7K1jm18gy099AjpePv=w1024-h960-p-k-no,"Craft beer & pub grub served in a strip-mall sports pub with live music, karaoke & trivia nights.",$$,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 11 AM–11 PM 2023-04-29,Sunday 11 AM–10 PM 2023-04-30
"restaurant in gainesville, florida",Mr. & Mrs. Crab - Gainesville,804,4.6,"3246 SW 35th Blvd, Gainesville, FL 32608, United States",United States,Gainesville,Florida,http://www.mmcseafood.com/,+1 352-554-5968,https://www.google.com/maps/place/Mr.+&+Mrs.+Crab+-+Gainesville/data=!4m5!3m4!1s0x88e8a3db22e210a9:0xa625888c62ff7255!8m2!3d29.6236729!4d-82.377873?authuser=0&hl=en&rclk=1,0x88e8a3db22e210a9:0xa625888c62ff7255,ChIJqRDiItuj6IgRVXL_YoyIJaY,29.6236729,-82.377873,restaurants,https://lh5.googleusercontent.com/p/AF1QipMadvESbLx3It91lrnFXuofLQH-GHX4lwTKVvfJ=w507-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPpdyQzRhHHnX_EAghjb6WoB69-dH5cSyxsNtpa=w1024-h960-p-k-no,null,None,Monday 12–10 PM 2023-05-01,Tuesday 12–10 PM 2023-05-02,Wednesday 12–10 PM 2023-04-26,Thursday 12–10 PM 2023-04-27,Friday 12–11 PM 2023-04-28,Saturday 12–11 PM 2023-04-29,Sunday 12–10 PM 2023-04-30
"restaurant in gainesville, florida",Tup Tim Thai Restaurant and Sushi Bar,345,4.3,"1232 W University Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,https://www.tuptimthaigainesville.com/%23/,+1 352-554-5541,https://www.google.com/maps/place/Tup+Tim+Thai+Restaurant+and+Sushi+Bar/data=!4m5!3m4!1s0x88e8a358fb67d46d:0xa00bef38abb97e51!8m2!3d29.6522994!4d-82.3380891?authuser=0&hl=en&rclk=1,0x88e8a358fb67d46d:0xa00bef38abb97e51,ChIJbdRn-1ij6IgRUX65qzjvC6A,29.6522994,-82.3380891,restaurants,https://lh5.googleusercontent.com/p/AF1QipOp_Jam9h0TVEjW8y26xFq3cbwPND2w-lSrNpr-=w408-h307-k-no,https://lh5.googleusercontent.com/p/AF1QipOwXmx-aLczEUvr6Y92_68_oYGFszqgqxK8EBUz=w1024-h960-p-k-no,null,$$,Monday 11 AM–9:30 PM 2023-05-01,Tuesday 11 AM–9:30 PM 2023-05-02,Wednesday 11 AM–9:30 PM 2023-04-26,Thursday 11 AM–9:30 PM 2023-04-27,Friday 11 AM–9:30 PM 2023-04-28,Saturday 11 AM–9:30 PM 2023-04-29,Sunday 11 AM–9:30 PM 2023-04-30
"restaurant in gainesville, florida",Carrabba's Italian Grill,1360,4.3,"3021 SW 34th St, Gainesville, FL 32608, United States",United States,Gainesville,Florida,https://locations.carrabbas.com/florida/gainesville/3021-sw-34th-street%3Fy_source%3D1_MTU1MDI5NzktNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,+1 352-692-0083,https://www.google.com/maps/place/Carrabba's+Italian+Grill/data=!4m5!3m4!1s0x88e8a3d8e434876d:0xadb1fcdd6e6bc7c0!8m2!3d29.6261194!4d-82.3715944?authuser=0&hl=en&rclk=1,0x88e8a3d8e434876d:0xadb1fcdd6e6bc7c0,ChIJbYc05Nij6IgRwMdrbt38sa0,29.6261194,-82.3715944,restaurants,https://lh5.googleusercontent.com/p/AF1QipNidVKWugqW4CyEBx0tQwhZMt8pL9lngB284tDq=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipO5GoLBcr4yISFIW-YqPpmL1pVdV-R8jOH60DLF=w1024-h960-p-k-no,Chain eatery & bar serving a diverse menu of classic Italian fare in a family-friendly setting.,$$,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 11 AM–11 PM 2023-04-29,Sunday 11 AM–9 PM 2023-04-30
